timestamp,n_taxis
2014-08-13T23:00:00Z,20703
2014-08-13T23:30:00Z,18013
2014-08-14T00:00:00Z,14505
2014-08-14T00:30:00Z,11389
2014-08-14T01:00:00Z,8924
2014-08-14T01:30:00Z,7135
2014-08-14T02:00:00Z,5649
2014-08-14T02:30:00Z,4544
2014-08-14T03:00:00Z,3542
2014-08-14T03:30:00Z,3086
2014-08-14T04:00:00Z,3091
2014-08-14T04:30:00Z,2590
2014-08-14T05:00:00Z,2706
2014-08-14T05:30:00Z,4336
2014-08-14T06:00:00Z,6237
2014-08-14T06:30:00Z,10724
2014-08-14T07:00:00Z,13183
2014-08-14T07:30:00Z,15723
2014-08-14T08:00:00Z,17752
2014-08-14T08:30:00Z,19645
2014-08-14T09:00:00Z,18448
2014-08-14T09:30:00Z,17796
2014-08-14T10:00:00Z,16361
2014-08-14T10:30:00Z,16636
2014-08-14T11:00:00Z,15606
2014-08-14T11:30:00Z,17003
2014-08-14T12:00:00Z,17538
2014-08-14T12:30:00Z,16979
2014-08-14T13:00:00Z,16844
2014-08-14T13:30:00Z,17372
2014-08-14T14:00:00Z,17667
2014-08-14T14:30:00Z,17859
2014-08-14T15:00:00Z,17357
2014-08-14T15:30:00Z,16100
2014-08-14T16:00:00Z,14347
2014-08-14T16:30:00Z,13630
2014-08-14T17:00:00Z,16197
2014-08-14T17:30:00Z,18210
2014-08-14T18:00:00Z,21282
2014-08-14T18:30:00Z,22623
2014-08-14T19:00:00Z,24035
2014-08-14T19:30:00Z,24056
2014-08-14T20:00:00Z,23987
2014-08-14T20:30:00Z,24289
2014-08-14T21:00:00Z,24134
2014-08-14T21:30:00Z,24141
2014-08-14T22:00:00Z,24661
2014-08-14T22:30:00Z,24114
2014-08-14T23:00:00Z,23611
2014-08-14T23:30:00Z,21287
2014-08-15T00:00:00Z,19491
2014-08-15T00:30:00Z,16128
2014-08-15T01:00:00Z,13044
2014-08-15T01:30:00Z,9984
2014-08-15T02:00:00Z,8526
2014-08-15T02:30:00Z,7009
2014-08-15T03:00:00Z,5525
2014-08-15T03:30:00Z,4688
2014-08-15T04:00:00Z,4665
2014-08-15T04:30:00Z,3542
2014-08-15T05:00:00Z,3163
2014-08-15T05:30:00Z,4547
2014-08-15T06:00:00Z,6346
2014-08-15T06:30:00Z,10699
2014-08-15T07:00:00Z,12050
2014-08-15T07:30:00Z,14555
2014-08-15T08:00:00Z,16322
2014-08-15T08:30:00Z,18762
2014-08-15T09:00:00Z,18321
2014-08-15T09:30:00Z,17235
2014-08-15T10:00:00Z,15496
2014-08-15T10:30:00Z,15859
2014-08-15T11:00:00Z,15559
2014-08-15T11:30:00Z,16873
2014-08-15T12:00:00Z,17350
2014-08-15T12:30:00Z,16611
2014-08-15T13:00:00Z,16543
2014-08-15T13:30:00Z,16753
2014-08-15T14:00:00Z,17552
2014-08-15T14:30:00Z,17361
2014-08-15T15:00:00Z,16508
2014-08-15T15:30:00Z,15776
2014-08-15T16:00:00Z,14232
2014-08-15T16:30:00Z,13784
2014-08-15T17:00:00Z,16867
2014-08-15T17:30:00Z,19906
2014-08-15T18:00:00Z,21668
2014-08-15T18:30:00Z,23098
2014-08-15T19:00:00Z,24319
2014-08-15T19:30:00Z,23800
2014-08-15T20:00:00Z,22649
2014-08-15T20:30:00Z,23190
2014-08-15T21:00:00Z,22209
2014-08-15T21:30:00Z,22105
2014-08-15T22:00:00Z,23041
2014-08-15T22:30:00Z,23974
2014-08-15T23:00:00Z,24057
2014-08-15T23:30:00Z,23997
2014-08-16T00:00:00Z,23174
2014-08-16T00:30:00Z,21534
2014-08-16T01:00:00Z,20240
2014-08-16T01:30:00Z,18434
2014-08-16T02:00:00Z,17382
2014-08-16T02:30:00Z,14870
2014-08-16T03:00:00Z,12921
2014-08-16T03:30:00Z,11258
2014-08-16T04:00:00Z,9869
2014-08-16T04:30:00Z,6061
2014-08-16T05:00:00Z,4150
2014-08-16T05:30:00Z,3688
2014-08-16T06:00:00Z,3811
2014-08-16T06:30:00Z,4938
2014-08-16T07:00:00Z,5248
2014-08-16T07:30:00Z,6972
2014-08-16T08:00:00Z,7885
2014-08-16T08:30:00Z,9526
2014-08-16T09:00:00Z,10750
2014-08-16T09:30:00Z,12899
2014-08-16T10:00:00Z,12950
2014-08-16T10:30:00Z,14145
2014-08-16T11:00:00Z,14724
2014-08-16T11:30:00Z,15667
2014-08-16T12:00:00Z,16016
2014-08-16T12:30:00Z,16245
2014-08-16T13:00:00Z,17156
2014-08-16T13:30:00Z,17194
2014-08-16T14:00:00Z,16993
2014-08-16T14:30:00Z,17286
2014-08-16T15:00:00Z,17109
2014-08-16T15:30:00Z,17115
2014-08-16T16:00:00Z,16437
2014-08-16T16:30:00Z,15986
2014-08-16T17:00:00Z,17735
2014-08-16T17:30:00Z,19247
2014-08-16T18:00:00Z,20555
2014-08-16T18:30:00Z,21424
2014-08-16T19:00:00Z,22252
2014-08-16T19:30:00Z,21379
2014-08-16T20:00:00Z,20043
2014-08-16T20:30:00Z,19941
2014-08-16T21:00:00Z,19947
2014-08-16T21:30:00Z,20601
2014-08-16T22:00:00Z,21109
2014-08-16T22:30:00Z,22185
2014-08-16T23:00:00Z,22255
2014-08-16T23:30:00Z,23286
2014-08-17T00:00:00Z,23263
2014-08-17T00:30:00Z,22356
2014-08-17T01:00:00Z,20247
2014-08-17T01:30:00Z,19261
2014-08-17T02:00:00Z,18335
2014-08-17T02:30:00Z,15881
2014-08-17T03:00:00Z,14076
2014-08-17T03:30:00Z,12215
2014-08-17T04:00:00Z,10492
2014-08-17T04:30:00Z,6297
2014-08-17T05:00:00Z,4328
2014-08-17T05:30:00Z,3426
2014-08-17T06:00:00Z,3367
2014-08-17T06:30:00Z,3930
2014-08-17T07:00:00Z,3834
2014-08-17T07:30:00Z,5166
2014-08-17T08:00:00Z,6704
2014-08-17T08:30:00Z,8252
2014-08-17T09:00:00Z,8872
2014-08-17T09:30:00Z,10157
2014-08-17T10:00:00Z,11490
2014-08-17T10:30:00Z,13701
2014-08-17T11:00:00Z,14623
2014-08-17T11:30:00Z,15373
2014-08-17T12:00:00Z,15798
2014-08-17T12:30:00Z,16478
2014-08-17T13:00:00Z,16986
2014-08-17T13:30:00Z,16375
2014-08-17T14:00:00Z,17545
2014-08-17T14:30:00Z,17532
2014-08-17T15:00:00Z,16751
2014-08-17T15:30:00Z,16425
2014-08-17T16:00:00Z,16231
2014-08-17T16:30:00Z,16257
2014-08-17T17:00:00Z,16875
2014-08-17T17:30:00Z,18041
2014-08-17T18:00:00Z,18055
2014-08-17T18:30:00Z,18276
2014-08-17T19:00:00Z,18030
2014-08-17T19:30:00Z,17081
2014-08-17T20:00:00Z,16006
2014-08-17T20:30:00Z,16544
2014-08-17T21:00:00Z,16394
2014-08-17T21:30:00Z,16467
2014-08-17T22:00:00Z,15480
2014-08-17T22:30:00Z,14150
2014-08-17T23:00:00Z,12599
2014-08-17T23:30:00Z,11942
2014-08-18T00:00:00Z,9875
2014-08-18T00:30:00Z,7581
2014-08-18T01:00:00Z,5815
2014-08-18T01:30:00Z,4164
2014-08-18T02:00:00Z,3757
2014-08-18T02:30:00Z,2863
2014-08-18T03:00:00Z,2372
2014-08-18T03:30:00Z,1951
2014-08-18T04:00:00Z,2353
2014-08-18T04:30:00Z,2332
2014-08-18T05:00:00Z,2702
2014-08-18T05:30:00Z,4271
2014-08-18T06:00:00Z,6107
2014-08-18T06:30:00Z,10069
2014-08-18T07:00:00Z,11882
2014-08-18T07:30:00Z,14095
2014-08-18T08:00:00Z,15597
2014-08-18T08:30:00Z,18046
2014-08-18T09:00:00Z,17168
2014-08-18T09:30:00Z,16333
2014-08-18T10:00:00Z,14794
2014-08-18T10:30:00Z,14653
2014-08-18T11:00:00Z,14058
2014-08-18T11:30:00Z,15162
2014-08-18T12:00:00Z,15013
2014-08-18T12:30:00Z,15376
2014-08-18T13:00:00Z,14922
2014-08-18T13:30:00Z,16122
2014-08-18T14:00:00Z,16229
2014-08-18T14:30:00Z,16481
2014-08-18T15:00:00Z,16424
2014-08-18T15:30:00Z,15719
2014-08-18T16:00:00Z,15087
2014-08-18T16:30:00Z,14465
2014-08-18T17:00:00Z,16588
2014-08-18T17:30:00Z,17923
2014-08-18T18:00:00Z,20054
2014-08-18T18:30:00Z,21402
2014-08-18T19:00:00Z,21523
2014-08-18T19:30:00Z,20447
2014-08-18T20:00:00Z,20431
2014-08-18T20:30:00Z,19708
2014-08-18T21:00:00Z,19821
2014-08-18T21:30:00Z,19291
2014-08-18T22:00:00Z,18093
2014-08-18T22:30:00Z,16177
2014-08-18T23:00:00Z,14282
2014-08-18T23:30:00Z,11852
2014-08-19T00:00:00Z,9601
2014-08-19T00:30:00Z,7532
2014-08-19T01:00:00Z,5866
2014-08-19T01:30:00Z,4515
2014-08-19T02:00:00Z,3787
2014-08-19T02:30:00Z,2947
2014-08-19T03:00:00Z,2237
2014-08-19T03:30:00Z,2022
2014-08-19T04:00:00Z,2313
2014-08-19T04:30:00Z,1932
2014-08-19T05:00:00Z,2200
2014-08-19T05:30:00Z,4019
2014-08-19T06:00:00Z,5928
2014-08-19T06:30:00Z,9987
2014-08-19T07:00:00Z,12094
2014-08-19T07:30:00Z,14716
2014-08-19T08:00:00Z,16670
2014-08-19T08:30:00Z,18950
2014-08-19T09:00:00Z,17964
2014-08-19T09:30:00Z,17783
2014-08-19T10:00:00Z,15966
2014-08-19T10:30:00Z,15946
2014-08-19T11:00:00Z,15205
2014-08-19T11:30:00Z,16175
2014-08-19T12:00:00Z,16790
2014-08-19T12:30:00Z,17284
2014-08-19T13:00:00Z,16153
2014-08-19T13:30:00Z,17673
2014-08-19T14:00:00Z,18157
2014-08-19T14:30:00Z,17858
2014-08-19T15:00:00Z,17087
2014-08-19T15:30:00Z,16385
2014-08-19T16:00:00Z,15063
2014-08-19T16:30:00Z,13909
2014-08-19T17:00:00Z,16462
2014-08-19T17:30:00Z,18855
2014-08-19T18:00:00Z,21606
2014-08-19T18:30:00Z,22910
2014-08-19T19:00:00Z,23691
2014-08-19T19:30:00Z,22752
2014-08-19T20:00:00Z,22414
2014-08-19T20:30:00Z,21896
2014-08-19T21:00:00Z,21887
2014-08-19T21:30:00Z,21845
2014-08-19T22:00:00Z,21436
2014-08-19T22:30:00Z,19787
2014-08-19T23:00:00Z,18369
2014-08-19T23:30:00Z,15132
2014-08-20T00:00:00Z,12168
2014-08-20T00:30:00Z,9288
2014-08-20T01:00:00Z,7465
2014-08-20T01:30:00Z,5656
2014-08-20T02:00:00Z,4693
2014-08-20T02:30:00Z,3694
2014-08-20T03:00:00Z,3027
2014-08-20T03:30:00Z,2587
2014-08-20T04:00:00Z,2733
2014-08-20T04:30:00Z,2216
2014-08-20T05:00:00Z,2289
2014-08-20T05:30:00Z,3937
2014-08-20T06:00:00Z,5718
2014-08-20T06:30:00Z,10053
2014-08-20T07:00:00Z,12154
2014-08-20T07:30:00Z,15289
2014-08-20T08:00:00Z,17424
2014-08-20T08:30:00Z,19403
2014-08-20T09:00:00Z,18488
2014-08-20T09:30:00Z,17881
2014-08-20T10:00:00Z,16397
2014-08-20T10:30:00Z,16319
2014-08-20T11:00:00Z,15923
2014-08-20T11:30:00Z,17200
2014-08-20T12:00:00Z,17140
2014-08-20T12:30:00Z,17422
2014-08-20T13:00:00Z,17393
2014-08-20T13:30:00Z,17612
2014-08-20T14:00:00Z,17475
2014-08-20T14:30:00Z,17685
2014-08-20T15:00:00Z,16765
2014-08-20T15:30:00Z,15701
2014-08-20T16:00:00Z,14276
2014-08-20T16:30:00Z,13715
2014-08-20T17:00:00Z,15577
2014-08-20T17:30:00Z,18831
2014-08-20T18:00:00Z,21971
2014-08-20T18:30:00Z,23814
2014-08-20T19:00:00Z,24147
2014-08-20T19:30:00Z,23300
2014-08-20T20:00:00Z,23237
2014-08-20T20:30:00Z,23018
2014-08-20T21:00:00Z,22814
2014-08-20T21:30:00Z,22716
2014-08-20T22:00:00Z,22838
2014-08-20T22:30:00Z,21546
2014-08-20T23:00:00Z,19205
2014-08-20T23:30:00Z,17041
2014-08-21T00:00:00Z,14569
2014-08-21T00:30:00Z,11396
2014-08-21T01:00:00Z,8719
2014-08-21T01:30:00Z,6717
2014-08-21T02:00:00Z,5410
2014-08-21T02:30:00Z,4458
2014-08-21T03:00:00Z,3703
2014-08-21T03:30:00Z,3166
2014-08-21T04:00:00Z,3256
2014-08-21T04:30:00Z,2805
2014-08-21T05:00:00Z,3067
2014-08-21T05:30:00Z,4424
2014-08-21T06:00:00Z,6076
2014-08-21T06:30:00Z,10251
2014-08-21T07:00:00Z,12400
2014-08-21T07:30:00Z,15229
2014-08-21T08:00:00Z,17252
2014-08-21T08:30:00Z,19332
2014-08-21T09:00:00Z,18249
2014-08-21T09:30:00Z,18059
2014-08-21T10:00:00Z,15889
2014-08-21T10:30:00Z,16234
2014-08-21T11:00:00Z,15730
2014-08-21T11:30:00Z,16578
2014-08-21T12:00:00Z,17363
2014-08-21T12:30:00Z,16708
2014-08-21T13:00:00Z,16809
2014-08-21T13:30:00Z,17193
2014-08-21T14:00:00Z,18105
2014-08-21T14:30:00Z,19035
2014-08-21T15:00:00Z,17230
2014-08-21T15:30:00Z,15928
2014-08-21T16:00:00Z,14180
2014-08-21T16:30:00Z,13252
2014-08-21T17:00:00Z,15256
2014-08-21T17:30:00Z,17773
2014-08-21T18:00:00Z,21104
2014-08-21T18:30:00Z,23557
2014-08-21T19:00:00Z,24797
2014-08-21T19:30:00Z,24794
2014-08-21T20:00:00Z,24154
2014-08-21T20:30:00Z,24501
2014-08-21T21:00:00Z,24042
2014-08-21T21:30:00Z,24125
2014-08-21T22:00:00Z,23970
2014-08-21T22:30:00Z,25949
2014-08-21T23:00:00Z,25094
2014-08-21T23:30:00Z,23295
2014-08-22T00:00:00Z,20552
2014-08-22T00:30:00Z,16266
2014-08-22T01:00:00Z,13365
2014-08-22T01:30:00Z,10287
2014-08-22T02:00:00Z,7901
2014-08-22T02:30:00Z,6235
2014-08-22T03:00:00Z,4869
2014-08-22T03:30:00Z,3995
2014-08-22T04:00:00Z,3734
2014-08-22T04:30:00Z,3190
2014-08-22T05:00:00Z,2878
2014-08-22T05:30:00Z,4020
2014-08-22T06:00:00Z,6062
2014-08-22T06:30:00Z,9502
2014-08-22T07:00:00Z,11446
2014-08-22T07:30:00Z,13665
2014-08-22T08:00:00Z,15257
2014-08-22T08:30:00Z,17391
2014-08-22T09:00:00Z,16922
2014-08-22T09:30:00Z,16227
2014-08-22T10:00:00Z,15185
2014-08-22T10:30:00Z,15390
2014-08-22T11:00:00Z,14725
2014-08-22T11:30:00Z,15415
2014-08-22T12:00:00Z,15729
2014-08-22T12:30:00Z,16131
2014-08-22T13:00:00Z,16058
2014-08-22T13:30:00Z,16015
2014-08-22T14:00:00Z,16749
2014-08-22T14:30:00Z,16857
2014-08-22T15:00:00Z,16588
2014-08-22T15:30:00Z,15430
2014-08-22T16:00:00Z,14186
2014-08-22T16:30:00Z,13756
2014-08-22T17:00:00Z,15596
2014-08-22T17:30:00Z,17743
2014-08-22T18:00:00Z,19439
2014-08-22T18:30:00Z,21047
2014-08-22T19:00:00Z,22647
2014-08-22T19:30:00Z,21734
2014-08-22T20:00:00Z,21394
2014-08-22T20:30:00Z,20208
2014-08-22T21:00:00Z,20329
2014-08-22T21:30:00Z,20221
2014-08-22T22:00:00Z,20945
2014-08-22T22:30:00Z,22327
2014-08-22T23:00:00Z,22765
2014-08-22T23:30:00Z,22852
2014-08-23T00:00:00Z,22726
2014-08-23T00:30:00Z,21079
2014-08-23T01:00:00Z,19166
2014-08-23T01:30:00Z,17719
2014-08-23T02:00:00Z,16471
2014-08-23T02:30:00Z,14158
2014-08-23T03:00:00Z,12730
2014-08-23T03:30:00Z,10984
2014-08-23T04:00:00Z,9409
2014-08-23T04:30:00Z,5667
2014-08-23T05:00:00Z,3879
2014-08-23T05:30:00Z,3398
2014-08-23T06:00:00Z,3683
2014-08-23T06:30:00Z,4437
2014-08-23T07:00:00Z,4732
2014-08-23T07:30:00Z,6130
2014-08-23T08:00:00Z,6492
2014-08-23T08:30:00Z,8397
2014-08-23T09:00:00Z,9673
2014-08-23T09:30:00Z,11493
2014-08-23T10:00:00Z,11723
2014-08-23T10:30:00Z,14060
2014-08-23T11:00:00Z,14204
2014-08-23T11:30:00Z,15542
2014-08-23T12:00:00Z,15446
2014-08-23T12:30:00Z,15993
2014-08-23T13:00:00Z,16206
2014-08-23T13:30:00Z,16531
2014-08-23T14:00:00Z,15717
2014-08-23T14:30:00Z,15964
2014-08-23T15:00:00Z,15868
2014-08-23T15:30:00Z,16012
2014-08-23T16:00:00Z,16200
2014-08-23T16:30:00Z,15778
2014-08-23T17:00:00Z,16268
2014-08-23T17:30:00Z,18160
2014-08-23T18:00:00Z,19155
2014-08-23T18:30:00Z,20365
2014-08-23T19:00:00Z,21278
2014-08-23T19:30:00Z,20466
2014-08-23T20:00:00Z,20057
2014-08-23T20:30:00Z,23457
2014-08-23T21:00:00Z,18798
2014-08-23T21:30:00Z,19387
2014-08-23T22:00:00Z,19998
2014-08-23T22:30:00Z,21426
2014-08-23T23:00:00Z,22449
2014-08-23T23:30:00Z,22640
2014-08-24T00:00:00Z,22666
2014-08-24T00:30:00Z,21430
2014-08-24T01:00:00Z,20015
2014-08-24T01:30:00Z,18791
2014-08-24T02:00:00Z,17683
2014-08-24T02:30:00Z,15830
2014-08-24T03:00:00Z,13862
2014-08-24T03:30:00Z,11961
2014-08-24T04:00:00Z,10153
2014-08-24T04:30:00Z,6051
2014-08-24T05:00:00Z,3848
2014-08-24T05:30:00Z,2948
2014-08-24T06:00:00Z,3143
2014-08-24T06:30:00Z,3505
2014-08-24T07:00:00Z,3812
2014-08-24T07:30:00Z,4939
2014-08-24T08:00:00Z,5442
2014-08-24T08:30:00Z,6630
2014-08-24T09:00:00Z,7744
2014-08-24T09:30:00Z,10198
2014-08-24T10:00:00Z,11041
2014-08-24T10:30:00Z,13200
2014-08-24T11:00:00Z,14107
2014-08-24T11:30:00Z,15069
2014-08-24T12:00:00Z,15638
2014-08-24T12:30:00Z,15464
2014-08-24T13:00:00Z,15901
2014-08-24T13:30:00Z,16001
2014-08-24T14:00:00Z,16492
2014-08-24T14:30:00Z,16166
2014-08-24T15:00:00Z,15531
2014-08-24T15:30:00Z,15655
2014-08-24T16:00:00Z,15040
2014-08-24T16:30:00Z,15083
2014-08-24T17:00:00Z,16229
2014-08-24T17:30:00Z,17409
2014-08-24T18:00:00Z,17288
2014-08-24T18:30:00Z,17242
2014-08-24T19:00:00Z,17129
2014-08-24T19:30:00Z,16103
2014-08-24T20:00:00Z,16485
2014-08-24T20:30:00Z,16190
2014-08-24T21:00:00Z,15500
2014-08-24T21:30:00Z,15128
2014-08-24T22:00:00Z,14489
2014-08-24T22:30:00Z,13947
2014-08-24T23:00:00Z,12525
2014-08-24T23:30:00Z,11899
2014-08-25T00:00:00Z,9192
2014-08-25T00:30:00Z,6886
2014-08-25T01:00:00Z,4888
2014-08-25T01:30:00Z,4138
2014-08-25T02:00:00Z,3366
2014-08-25T02:30:00Z,2698
2014-08-25T03:00:00Z,2290
2014-08-25T03:30:00Z,2009
2014-08-25T04:00:00Z,2265
2014-08-25T04:30:00Z,2213
2014-08-25T05:00:00Z,2450
2014-08-25T05:30:00Z,3829
2014-08-25T06:00:00Z,5933
2014-08-25T06:30:00Z,9356
2014-08-25T07:00:00Z,11482
2014-08-25T07:30:00Z,13178
2014-08-25T08:00:00Z,14803
2014-08-25T08:30:00Z,16826
2014-08-25T09:00:00Z,16649
2014-08-25T09:30:00Z,15422
2014-08-25T10:00:00Z,13996
2014-08-25T10:30:00Z,13682
2014-08-25T11:00:00Z,13297
2014-08-25T11:30:00Z,14284
2014-08-25T12:00:00Z,14435
2014-08-25T12:30:00Z,14612
2014-08-25T13:00:00Z,14814
2014-08-25T13:30:00Z,15398
2014-08-25T14:00:00Z,15511
2014-08-25T14:30:00Z,15828
2014-08-25T15:00:00Z,15396
2014-08-25T15:30:00Z,15109
2014-08-25T16:00:00Z,14787
2014-08-25T16:30:00Z,14532
2014-08-25T17:00:00Z,16387
2014-08-25T17:30:00Z,18242
2014-08-25T18:00:00Z,19715
2014-08-25T18:30:00Z,20288
2014-08-25T19:00:00Z,20761
2014-08-25T19:30:00Z,19466
2014-08-25T20:00:00Z,19670
2014-08-25T20:30:00Z,18802
2014-08-25T21:00:00Z,18709
2014-08-25T21:30:00Z,17186
2014-08-25T22:00:00Z,16500
2014-08-25T22:30:00Z,15616
2014-08-25T23:00:00Z,13902
2014-08-25T23:30:00Z,11077
2014-08-26T00:00:00Z,9618
2014-08-26T00:30:00Z,7193
2014-08-26T01:00:00Z,5665
2014-08-26T01:30:00Z,4149
2014-08-26T02:00:00Z,3502
2014-08-26T02:30:00Z,2634
2014-08-26T03:00:00Z,2100
2014-08-26T03:30:00Z,1985
2014-08-26T04:00:00Z,2053
2014-08-26T04:30:00Z,1841
2014-08-26T05:00:00Z,1909
2014-08-26T05:30:00Z,3547
2014-08-26T06:00:00Z,5829
2014-08-26T06:30:00Z,9599
2014-08-26T07:00:00Z,11323
2014-08-26T07:30:00Z,13923
2014-08-26T08:00:00Z,16029
2014-08-26T08:30:00Z,18308
2014-08-26T09:00:00Z,17153
2014-08-26T09:30:00Z,16723
2014-08-26T10:00:00Z,15360
2014-08-26T10:30:00Z,16066
2014-08-26T11:00:00Z,14643
2014-08-26T11:30:00Z,15960
2014-08-26T12:00:00Z,16351
2014-08-26T12:30:00Z,16173
2014-08-26T13:00:00Z,15659
2014-08-26T13:30:00Z,17346
2014-08-26T14:00:00Z,17145
2014-08-26T14:30:00Z,16896
2014-08-26T15:00:00Z,16746
2014-08-26T15:30:00Z,15797
2014-08-26T16:00:00Z,14202
2014-08-26T16:30:00Z,14083
2014-08-26T17:00:00Z,16074
2014-08-26T17:30:00Z,18329
2014-08-26T18:00:00Z,20961
2014-08-26T18:30:00Z,22545
2014-08-26T19:00:00Z,22067
2014-08-26T19:30:00Z,21416
2014-08-26T20:00:00Z,21484
2014-08-26T20:30:00Z,20731
2014-08-26T21:00:00Z,20969
2014-08-26T21:30:00Z,20820
2014-08-26T22:00:00Z,19650
2014-08-26T22:30:00Z,18240
2014-08-26T23:00:00Z,17133
2014-08-26T23:30:00Z,14907
2014-08-27T00:00:00Z,11703
2014-08-27T00:30:00Z,8521
2014-08-27T01:00:00Z,6962
2014-08-27T01:30:00Z,5451
2014-08-27T02:00:00Z,4439
2014-08-27T02:30:00Z,3436
2014-08-27T03:00:00Z,2741
2014-08-27T03:30:00Z,2311
2014-08-27T04:00:00Z,2532
2014-08-27T04:30:00Z,2066
2014-08-27T05:00:00Z,2111
2014-08-27T05:30:00Z,3623
2014-08-27T06:00:00Z,5719
2014-08-27T06:30:00Z,9376
2014-08-27T07:00:00Z,11971
2014-08-27T07:30:00Z,14673
2014-08-27T08:00:00Z,16545
2014-08-27T08:30:00Z,18678
2014-08-27T09:00:00Z,17655
2014-08-27T09:30:00Z,17485
2014-08-27T10:00:00Z,15834
2014-08-27T10:30:00Z,15703
2014-08-27T11:00:00Z,15816
2014-08-27T11:30:00Z,16870
2014-08-27T12:00:00Z,17123
2014-08-27T12:30:00Z,16841
2014-08-27T13:00:00Z,16700
2014-08-27T13:30:00Z,17722
2014-08-27T14:00:00Z,17849
2014-08-27T14:30:00Z,18221
2014-08-27T15:00:00Z,17208
2014-08-27T15:30:00Z,16318
2014-08-27T16:00:00Z,14910
2014-08-27T16:30:00Z,14145
2014-08-27T17:00:00Z,16330
2014-08-27T17:30:00Z,19328
2014-08-27T18:00:00Z,21226
2014-08-27T18:30:00Z,23109
2014-08-27T19:00:00Z,24206
2014-08-27T19:30:00Z,23297
2014-08-27T20:00:00Z,23493
2014-08-27T20:30:00Z,22794
2014-08-27T21:00:00Z,22502
2014-08-27T21:30:00Z,22337
2014-08-27T22:00:00Z,24446
2014-08-27T22:30:00Z,20929
2014-08-27T23:00:00Z,17937
2014-08-27T23:30:00Z,16036
2014-08-28T00:00:00Z,13547
2014-08-28T00:30:00Z,10363
2014-08-28T01:00:00Z,8553
2014-08-28T01:30:00Z,6457
2014-08-28T02:00:00Z,5248
2014-08-28T02:30:00Z,3879
2014-08-28T03:00:00Z,3173
2014-08-28T03:30:00Z,2653
2014-08-28T04:00:00Z,2858
2014-08-28T04:30:00Z,2244
2014-08-28T05:00:00Z,2312
2014-08-28T05:30:00Z,3859
2014-08-28T06:00:00Z,5772
2014-08-28T06:30:00Z,9391
2014-08-28T07:00:00Z,11375
2014-08-28T07:30:00Z,14319
2014-08-28T08:00:00Z,16103
2014-08-28T08:30:00Z,18835
2014-08-28T09:00:00Z,17891
2014-08-28T09:30:00Z,17000
2014-08-28T10:00:00Z,15534
2014-08-28T10:30:00Z,15916
2014-08-28T11:00:00Z,15153
2014-08-28T11:30:00Z,16440
2014-08-28T12:00:00Z,16424
2014-08-28T12:30:00Z,16093
2014-08-28T13:00:00Z,16178
2014-08-28T13:30:00Z,17050
2014-08-28T14:00:00Z,16795
2014-08-28T14:30:00Z,17547
2014-08-28T15:00:00Z,16769
2014-08-28T15:30:00Z,15701
2014-08-28T16:00:00Z,14067
2014-08-28T16:30:00Z,13534
2014-08-28T17:00:00Z,15939
2014-08-28T17:30:00Z,18560
2014-08-28T18:00:00Z,21029
2014-08-28T18:30:00Z,22181
2014-08-28T19:00:00Z,22860
2014-08-28T19:30:00Z,22742
2014-08-28T20:00:00Z,22569
2014-08-28T20:30:00Z,22184
2014-08-28T21:00:00Z,21926
2014-08-28T21:30:00Z,22510
2014-08-28T22:00:00Z,22350
2014-08-28T22:30:00Z,21756
2014-08-28T23:00:00Z,20994
2014-08-28T23:30:00Z,19084
2014-08-29T00:00:00Z,16702
2014-08-29T00:30:00Z,13985
2014-08-29T01:00:00Z,11632
2014-08-29T01:30:00Z,9900
2014-08-29T02:00:00Z,8443
2014-08-29T02:30:00Z,6546
2014-08-29T03:00:00Z,5270
2014-08-29T03:30:00Z,4521
2014-08-29T04:00:00Z,4369
2014-08-29T04:30:00Z,3409
2014-08-29T05:00:00Z,2967
2014-08-29T05:30:00Z,4444
2014-08-29T06:00:00Z,5712
2014-08-29T06:30:00Z,9008
2014-08-29T07:00:00Z,10312
2014-08-29T07:30:00Z,12809
2014-08-29T08:00:00Z,13491
2014-08-29T08:30:00Z,16417
2014-08-29T09:00:00Z,15906
2014-08-29T09:30:00Z,15249
2014-08-29T10:00:00Z,14367
2014-08-29T10:30:00Z,14667
2014-08-29T11:00:00Z,14738
2014-08-29T11:30:00Z,16134
2014-08-29T12:00:00Z,16343
2014-08-29T12:30:00Z,15908
2014-08-29T13:00:00Z,16700
2014-08-29T13:30:00Z,16712
2014-08-29T14:00:00Z,17394
2014-08-29T14:30:00Z,17680
2014-08-29T15:00:00Z,17495
2014-08-29T15:30:00Z,15984
2014-08-29T16:00:00Z,14946
2014-08-29T16:30:00Z,14572
2014-08-29T17:00:00Z,16880
2014-08-29T17:30:00Z,19398
2014-08-29T18:00:00Z,20797
2014-08-29T18:30:00Z,21449
2014-08-29T19:00:00Z,22077
2014-08-29T19:30:00Z,21483
2014-08-29T20:00:00Z,20415
2014-08-29T20:30:00Z,20436
2014-08-29T21:00:00Z,19315
2014-08-29T21:30:00Z,19328
2014-08-29T22:00:00Z,19660
2014-08-29T22:30:00Z,21469
2014-08-29T23:00:00Z,20853
2014-08-29T23:30:00Z,21452
2014-08-30T00:00:00Z,20564
2014-08-30T00:30:00Z,19267
2014-08-30T01:00:00Z,17439
2014-08-30T01:30:00Z,14848
2014-08-30T02:00:00Z,13900
2014-08-30T02:30:00Z,12731
2014-08-30T03:00:00Z,10776
